"Team","G","IP","K.","BB.","HR.9","BABIP","LOB.","GB.","LD.","FB.","HR.FB","EV","WHIP","ERA","FIP","xFIP","SIERA","WAR","O.Swing.","F.Strike.","SwStr.","Zone.","Barrel.","HardHit.","Date"
"Orioles",19,24,0.237,0.086,0.38,0.164,0.753,0.574,0.18,0.246,0.067,86.4,0.79,1.5,3.02,3.69,3.71,0.5,0.285,0.484,0.086,0.441,0.048,0.323,2020-08-09
"Braves",19,24,0.25,0.087,0.38,0.233,0.88,0.426,0.213,0.361,0.045,90.2,0.96,1.5,2.82,4.04,3.91,0.5,0.32,0.652,0.098,0.393,0.066,0.393,2020-08-09
"Diamondbacks",19,22.2,0.282,0.059,1.59,0.137,1,0.473,0.182,0.345,0.211,89.4,0.71,1.99,4.16,3.48,3.19,0,0.312,0.588,0.092,0.42,0.109,0.4,2020-08-09
"Brewers",15,26.1,0.339,0.11,1.03,0.255,0.821,0.448,0.138,0.414,0.125,88,1.1,2.39,3.46,3.73,3.28,0.4,0.266,0.541,0.123,0.399,0.086,0.362,2020-08-09
"Dodgers",23,22.1,0.344,0.056,0.81,0.34,0.862,0.5,0.288,0.212,0.182,87.2,1.07,2.42,2.52,2.31,2.43,0.5,0.362,0.678,0.11,0.458,0.019,0.308,2020-08-09
"Marlins",24,27,0.198,0.085,1,0.171,0.789,0.452,0.178,0.37,0.111,86.4,0.89,2.67,4.41,4.9,4.46,0.3,0.297,0.623,0.092,0.427,0.055,0.315,2020-08-09
"Blue Jays",20,21.2,0.293,0.12,1.25,0.275,0.882,0.389,0.204,0.407,0.136,87.9,1.29,2.91,4.02,4.18,3.88,0.3,0.303,0.435,0.121,0.374,0.093,0.37,2020-08-09
"Angels",23,24.1,0.165,0.058,1.11,0.303,0.764,0.405,0.152,0.443,0.086,89.9,1.32,3.33,4.26,5.43,4.67,0.2,0.285,0.505,0.095,0.445,0.063,0.342,2020-08-09
"Rockies",21,24,0.217,0.033,0.38,0.299,0.636,0.471,0.176,0.353,0.042,87.7,1,3.38,2.57,3.95,3.61,0.6,0.246,0.674,0.091,0.509,0.059,0.309,2020-08-09
"Tigers",17,20.2,0.227,0.045,0.44,0.344,0.714,0.419,0.242,0.339,0.048,91.9,1.26,3.48,2.76,4.09,3.67,0.4,0.284,0.648,0.105,0.424,0.065,0.5,2020-08-09
"Cubs",15,16.2,0.217,0.087,0.54,0.277,0.699,0.435,0.217,0.348,0.063,90.6,1.2,3.78,3.25,4.32,4.26,0.3,0.39,0.623,0.154,0.404,0.083,0.417,2020-08-09
"Rays",23,26,0.245,0.091,1.04,0.343,0.793,0.514,0.181,0.306,0.136,89.6,1.42,3.81,3.77,3.9,3.86,0.5,0.293,0.645,0.126,0.445,0.041,0.356,2020-08-09
"Royals",26,26,0.261,0.078,1.04,0.338,0.621,0.466,0.26,0.274,0.15,87.5,1.38,3.81,3.65,3.64,3.57,0.2,0.338,0.591,0.102,0.413,0.054,0.351,2020-08-09
"White Sox",26,30.2,0.278,0.105,0.88,0.329,0.784,0.443,0.304,0.253,0.15,87,1.37,3.82,3.71,3.7,3.75,0.4,0.282,0.556,0.129,0.4,0.038,0.329,2020-08-09
"Yankees",23,29.1,0.264,0.12,0.92,0.247,0.671,0.513,0.184,0.303,0.13,86.4,1.23,4.3,3.91,4.09,4.08,0.4,0.253,0.624,0.103,0.396,0.053,0.329,2020-08-09
"Red Sox",24,25,0.19,0.143,1.08,0.269,0.723,0.386,0.214,0.4,0.107,92.1,1.44,4.68,4.95,5.55,5.42,-0.2,0.248,0.571,0.089,0.417,0.1,0.457,2020-08-09
"Twins",23,29,0.285,0.081,1.55,0.301,0.667,0.329,0.184,0.487,0.135,87.4,1.28,4.97,4.05,4.27,3.59,0.4,0.312,0.602,0.139,0.438,0.103,0.372,2020-08-09
"Astros",20,26,0.192,0.154,1.73,0.359,0.792,0.378,0.268,0.354,0.172,90.7,2.04,5.19,6.31,5.96,5.55,-0.2,0.227,0.585,0.109,0.461,0.12,0.482,2020-08-09
"Padres",20,20,0.25,0.083,1.8,0.26,0.637,0.463,0.074,0.463,0.16,89.8,1.2,5.4,5.04,4.85,3.9,-0.1,0.302,0.643,0.121,0.492,0.111,0.444,2020-08-09
"Rangers",22,19.2,0.291,0.116,2.29,0.267,0.762,0.327,0.184,0.49,0.208,89.7,1.37,5.49,5.63,4.68,3.93,0,0.275,0.605,0.118,0.441,0.16,0.4,2020-08-09
"Giants",25,23.1,0.173,0.144,2.7,0.188,0.702,0.243,0.143,0.614,0.163,87.6,1.46,5.79,7.48,7.13,6.15,-0.7,0.282,0.519,0.101,0.406,0.056,0.211,2020-08-09
"Nationals",19,19,0.202,0.135,1.89,0.315,0.739,0.414,0.241,0.345,0.2,90.1,1.74,6.16,6.09,5.38,5.11,-0.2,0.307,0.483,0.114,0.389,0.086,0.328,2020-08-09
"Pirates",31,33.2,0.211,0.155,0.8,0.337,0.571,0.396,0.228,0.376,0.079,90.5,1.81,6.95,4.65,5.66,5.34,0.1,0.293,0.553,0.112,0.375,0.099,0.446,2020-08-09
"Reds",23,20.2,0.302,0.146,1.31,0.298,0.436,0.44,0.26,0.3,0.2,85.8,1.5,6.97,4.74,4.25,4.13,0.1,0.295,0.604,0.127,0.374,0.06,0.28,2020-08-09
"Mariners",24,30,0.211,0.148,2.4,0.276,0.721,0.369,0.167,0.464,0.205,87.9,1.67,7.2,7.46,6.5,5.27,-0.6,0.212,0.542,0.087,0.428,0.095,0.345,2020-08-09
"Phillies",16,13,0.233,0.033,2.08,0.368,0.618,0.375,0.275,0.35,0.214,87.7,1.46,7.62,5.19,4.27,3.54,0.1,0.358,0.583,0.136,0.391,0.098,0.39,2020-08-09
"Athletics",20,26,0.323,0.021,0,0.27,0.842,0.459,0.246,0.295,0,91,0.73,0.69,1.04,2.37,2.39,1.2,0.35,0.677,0.154,0.498,0.016,0.349,2020-08-10
"Mets",20,22,0.341,0.153,0,0.279,0.92,0.651,0.116,0.233,0,82.3,1.14,0.82,2.33,3.2,3.68,0.5,0.292,0.635,0.128,0.396,0,0.14,2020-08-10
"Indians",19,16.2,0.41,0.066,1.08,0.233,0.98,0.313,0.219,0.469,0.133,85.8,0.78,1.08,2.47,2.65,2.16,0.5,0.328,0.541,0.143,0.417,0.156,0.188,2020-08-10
"Rockies",18,22,0.232,0.049,0.41,0.25,0.816,0.491,0.14,0.368,0.048,87.1,0.86,1.64,2.87,4.12,3.61,0.5,0.233,0.622,0.097,0.487,0.053,0.298,2020-08-10
"Red Sox",23,21,0.241,0.145,0,0.235,0.833,0.451,0.255,0.294,0,89.5,1.14,1.71,3,4.38,4.74,0.4,0.285,0.663,0.123,0.406,0.059,0.392,2020-08-10
"Braves",22,25,0.206,0.124,0.36,0.172,0.841,0.369,0.185,0.446,0.034,90.2,0.96,1.8,3.55,5.27,4.98,0.2,0.283,0.639,0.098,0.396,0.062,0.369,2020-08-10
"Rays",23,29.2,0.25,0.092,0.61,0.286,0.807,0.519,0.177,0.304,0.083,89.4,1.18,2.12,3.16,3.84,3.82,0.6,0.301,0.625,0.126,0.444,0.038,0.392,2020-08-10
"Orioles",22,25.1,0.252,0.117,0.71,0.194,0.785,0.556,0.19,0.254,0.125,86.4,1.03,2.13,3.7,3.9,4.04,0.3,0.254,0.495,0.083,0.454,0.047,0.313,2020-08-10
"Brewers",19,31.1,0.3,0.1,0.86,0.264,0.828,0.44,0.16,0.4,0.1,86.7,1.12,2.3,3.48,4.08,3.55,0.5,0.264,0.562,0.112,0.414,0.067,0.347,2020-08-10
"Dodgers",24,22.1,0.337,0.056,0.81,0.333,0.856,0.528,0.245,0.226,0.167,85.8,1.07,2.42,2.48,2.35,2.48,0.5,0.387,0.719,0.116,0.459,0.019,0.283,2020-08-10
"Royals",24,25.1,0.314,0.049,1.07,0.3,0.756,0.468,0.226,0.306,0.158,88.2,1.03,2.49,3.03,2.94,2.76,0.4,0.328,0.578,0.098,0.417,0.063,0.381,2020-08-10
"Marlins",27,30,0.203,0.085,0.9,0.195,0.791,0.468,0.165,0.367,0.103,86.4,0.93,2.7,4.29,4.86,4.38,0.4,0.297,0.627,0.091,0.425,0.05,0.313,2020-08-10
"Diamondbacks",19,25.2,0.26,0.077,2.1,0.18,1,0.433,0.179,0.388,0.231,90.9,0.97,2.81,5.3,4.21,3.69,-0.1,0.282,0.644,0.098,0.428,0.104,0.403,2020-08-10
"Blue Jays",22,24.1,0.324,0.118,1.48,0.264,0.861,0.404,0.193,0.404,0.174,88.3,1.23,3.33,4.1,3.78,3.54,0.3,0.306,0.451,0.139,0.387,0.105,0.386,2020-08-10
"Tigers",12,12.1,0.154,0.058,0.73,0.275,0.662,0.488,0.22,0.293,0.083,91.4,1.22,3.65,3.68,4.5,4.46,0.1,0.298,0.692,0.104,0.398,0.024,0.463,2020-08-10
"Angels",21,19.1,0.228,0.038,0.93,0.273,0.659,0.404,0.14,0.456,0.077,89.7,1.03,3.72,3.29,4.54,3.71,0.3,0.291,0.557,0.128,0.449,0.053,0.333,2020-08-10
"Rangers",23,18.2,0.329,0.159,1.45,0.263,0.789,0.35,0.2,0.45,0.167,87.4,1.39,4.34,4.64,4.41,4.08,0.3,0.25,0.561,0.115,0.414,0.049,0.317,2020-08-10
"White Sox",27,30.2,0.271,0.107,0.88,0.338,0.737,0.432,0.309,0.259,0.143,86.8,1.47,4.4,3.84,3.89,3.86,0.4,0.285,0.564,0.122,0.399,0.036,0.337,2020-08-10
"Yankees",22,25.2,0.226,0.139,0.35,0.296,0.665,0.514,0.222,0.264,0.053,86.3,1.48,4.56,3.66,4.58,4.72,0.4,0.256,0.583,0.103,0.392,0.042,0.333,2020-08-10
"Padres",19,19.1,0.277,0.12,2.33,0.186,0.778,0.396,0.104,0.5,0.208,90.8,1.19,4.66,6.04,5.07,4.11,-0.2,0.277,0.602,0.125,0.447,0.146,0.479,2020-08-10
"Nationals",23,23.2,0.226,0.132,1.52,0.286,0.732,0.448,0.209,0.343,0.174,89,1.52,5.32,5.26,4.94,4.75,0,0.31,0.509,0.126,0.399,0.075,0.343,2020-08-10
"Cubs",11,11.2,0.235,0.078,0.77,0.324,0.616,0.371,0.229,0.4,0.071,91.1,1.37,5.4,3.28,4.48,4.02,0.3,0.355,0.647,0.145,0.45,0.086,0.429,2020-08-10
"Twins",20,24.2,0.262,0.093,1.82,0.313,0.679,0.328,0.194,0.478,0.156,86.4,1.42,5.47,4.77,4.64,3.98,0.1,0.307,0.598,0.15,0.437,0.116,0.319,2020-08-10
"Giants",25,21.2,0.188,0.104,3.32,0.217,0.657,0.209,0.179,0.612,0.195,87.6,1.43,6.65,7.71,6.56,5.53,-0.7,0.311,0.552,0.103,0.408,0.074,0.25,2020-08-10
"Astros",21,23,0.168,0.143,1.96,0.37,0.761,0.351,0.247,0.403,0.161,90.2,2.13,6.65,7.02,6.79,5.73,-0.4,0.237,0.597,0.098,0.451,0.115,0.423,2020-08-10
"Pirates",28,33.1,0.245,0.138,0.81,0.359,0.563,0.4,0.232,0.368,0.086,91.2,1.74,7.29,4.27,5.13,4.67,0.3,0.295,0.541,0.134,0.392,0.084,0.463,2020-08-10
"Mariners",24,28.2,0.203,0.145,2.2,0.299,0.649,0.381,0.179,0.44,0.189,87.6,1.74,8.16,7.13,6.45,5.31,-0.4,0.216,0.522,0.087,0.424,0.083,0.333,2020-08-10
"Reds",25,21.1,0.275,0.167,2.11,0.3,0.5,0.455,0.255,0.291,0.313,86.2,1.73,8.86,6.29,4.68,4.73,-0.2,0.26,0.578,0.128,0.365,0.073,0.309,2020-08-10
"Phillies",22,18.1,0.211,0.044,2.45,0.424,0.6,0.365,0.254,0.381,0.208,89.4,1.85,9.33,5.81,4.79,3.93,-0.1,0.356,0.611,0.126,0.42,0.109,0.438,2020-08-10
"Indians",18,15.2,0.414,0.069,1.15,0.25,0.98,0.3,0.233,0.467,0.143,85.6,0.83,1.15,2.55,2.62,2.16,0.5,0.331,0.534,0.148,0.412,0.167,0.2,2020-08-11
"Brewers",16,29.1,0.319,0.086,0.31,0.231,0.833,0.47,0.121,0.409,0.037,86.6,0.89,1.23,2.44,3.77,3.18,0.8,0.279,0.603,0.115,0.434,0.061,0.348,2020-08-11
"Dodgers",23,22.1,0.353,0.071,0.81,0.261,0.934,0.604,0.167,0.229,0.182,85.9,0.9,1.61,2.61,2.39,2.44,0.5,0.392,0.706,0.124,0.466,0.021,0.25,2020-08-11
"Orioles",22,25.1,0.252,0.117,0.71,0.194,0.785,0.556,0.19,0.254,0.125,86.4,1.03,2.13,3.7,3.9,4.04,0.3,0.254,0.495,0.083,0.454,0.047,0.313,2020-08-11
"Braves",23,25,0.232,0.101,1.08,0.175,0.859,0.364,0.212,0.424,0.107,89.1,0.96,2.16,4.11,4.71,4.35,0.1,0.302,0.636,0.118,0.405,0.045,0.348,2020-08-11
"Royals",22,23.1,0.305,0.053,0.77,0.316,0.744,0.466,0.241,0.293,0.118,87.7,1.07,2.31,2.72,3.01,2.86,0.5,0.314,0.579,0.094,0.41,0.051,0.373,2020-08-11
"Athletics",22,29.1,0.281,0.044,0.92,0.284,0.806,0.44,0.24,0.32,0.125,90.8,0.99,2.45,2.85,3.1,3.05,0.7,0.305,0.684,0.135,0.457,0.052,0.364,2020-08-11
"Rockies",18,21.2,0.259,0.071,0,0.321,0.76,0.5,0.161,0.339,0,87.3,1.11,2.49,2.13,3.82,3.53,0.6,0.265,0.553,0.108,0.443,0.036,0.321,2020-08-11
"Rays",28,34.1,0.255,0.092,0.52,0.322,0.777,0.5,0.217,0.283,0.077,88.3,1.28,2.62,2.99,3.69,3.77,0.8,0.298,0.603,0.117,0.446,0.033,0.359,2020-08-11
"Marlins",27,30,0.203,0.085,0.9,0.195,0.791,0.468,0.165,0.367,0.103,86.4,0.93,2.7,4.29,4.86,4.38,0.4,0.297,0.627,0.091,0.425,0.05,0.313,2020-08-11
"Diamondbacks",25,31,0.23,0.063,2.03,0.213,0.992,0.448,0.184,0.368,0.219,89.5,1.03,2.9,5.22,4.28,3.84,-0.1,0.269,0.619,0.084,0.443,0.092,0.345,2020-08-11
"Tigers",17,18.1,0.158,0.039,0.49,0.283,0.714,0.525,0.213,0.262,0.063,91,1.15,2.95,3.08,4.06,4.03,0.3,0.307,0.684,0.094,0.401,0.016,0.459,2020-08-11
"Padres",21,24.1,0.242,0.101,1.48,0.172,0.794,0.371,0.145,0.484,0.133,89.4,0.99,3.33,4.96,5.2,4.27,0.1,0.278,0.596,0.102,0.452,0.097,0.435,2020-08-11
"Blue Jays",22,24.1,0.324,0.118,1.48,0.264,0.861,0.404,0.193,0.404,0.174,88.3,1.23,3.33,4.1,3.78,3.54,0.3,0.306,0.451,0.139,0.387,0.105,0.386,2020-08-11
"Red Sox",28,29,0.214,0.151,0,0.338,0.739,0.45,0.275,0.275,0,88.6,1.59,3.41,3.29,4.76,5.12,0.5,0.293,0.667,0.113,0.412,0.063,0.388,2020-08-11
"Angels",26,26.1,0.222,0.074,0.68,0.26,0.625,0.4,0.16,0.44,0.061,90.5,1.1,3.76,3.38,4.81,4.14,0.4,0.281,0.546,0.123,0.425,0.053,0.4,2020-08-11
"Mets",21,23.2,0.263,0.131,0.38,0.31,0.728,0.542,0.203,0.254,0.067,83.1,1.35,3.8,3.32,3.99,4.18,0.3,0.292,0.646,0.118,0.405,0.017,0.203,2020-08-11
"Yankees",18,22.2,0.208,0.139,0.4,0.281,0.675,0.523,0.2,0.277,0.056,86.7,1.46,4.37,3.9,4.86,4.91,0.2,0.248,0.564,0.108,0.396,0.046,0.338,2020-08-11
"White Sox",23,25.2,0.254,0.11,1.4,0.324,0.742,0.4,0.329,0.271,0.211,87.2,1.52,4.91,4.75,4.15,4.12,0.1,0.29,0.551,0.108,0.393,0.042,0.347,2020-08-11
"Nationals",25,26.2,0.22,0.119,1.69,0.282,0.735,0.447,0.224,0.329,0.2,89,1.46,5.4,5.48,4.85,4.62,-0.1,0.314,0.551,0.127,0.402,0.079,0.342,2020-08-11
"Giants",24,23.1,0.168,0.119,3.09,0.175,0.817,0.229,0.186,0.586,0.195,86.6,1.33,5.4,7.86,6.79,5.87,-0.8,0.313,0.604,0.086,0.419,0.085,0.254,2020-08-11
"Rangers",28,23.1,0.28,0.168,1.93,0.269,0.75,0.375,0.179,0.446,0.2,87,1.59,5.79,5.98,5.26,4.75,-0.1,0.24,0.533,0.102,0.425,0.053,0.333,2020-08-11
"Twins",21,23.2,0.274,0.094,2.28,0.328,0.725,0.369,0.169,0.462,0.2,86.5,1.52,6.08,5.3,4.45,3.81,0,0.306,0.604,0.152,0.436,0.134,0.313,2020-08-11
"Mariners",24,27.1,0.229,0.102,1.98,0.243,0.642,0.329,0.184,0.487,0.162,89.1,1.28,6.26,5.72,5.47,4.49,-0.1,0.23,0.508,0.102,0.448,0.092,0.368,2020-08-11
"Cubs",9,9.2,0.233,0.093,0.93,0.321,0.556,0.414,0.207,0.379,0.091,92.8,1.45,6.52,3.71,4.56,4.2,0.2,0.348,0.698,0.145,0.442,0.103,0.448,2020-08-11
"Astros",23,25,0.16,0.137,2.16,0.378,0.731,0.333,0.23,0.437,0.158,89.7,2.2,7.56,7.27,7.08,5.8,-0.4,0.239,0.58,0.09,0.443,0.125,0.409,2020-08-11
"Pirates",24,30.2,0.245,0.119,0.88,0.353,0.512,0.432,0.239,0.33,0.103,91.8,1.63,7.63,4.14,4.69,4.36,0.3,0.301,0.552,0.143,0.4,0.08,0.489,2020-08-11
"Reds",22,18.1,0.239,0.185,2.45,0.298,0.467,0.442,0.269,0.288,0.333,86.6,1.96,10.31,7.28,5.31,5.43,-0.4,0.245,0.576,0.111,0.36,0.077,0.327,2020-08-11
"Phillies",20,16.1,0.184,0.023,3.31,0.492,0.538,0.373,0.284,0.343,0.261,89.4,2.33,12.67,6.74,4.68,4.01,-0.1,0.357,0.632,0.117,0.444,0.119,0.478,2020-08-11
"Brewers",19,31.1,0.32,0.09,0.29,0.235,0.878,0.478,0.116,0.406,0.036,86.5,0.89,1.15,2.46,3.77,3.22,0.9,0.289,0.598,0.113,0.413,0.058,0.333,2020-08-12
"Dodgers",23,23.2,0.289,0.067,0.76,0.268,0.941,0.586,0.207,0.207,0.167,86.4,0.97,1.52,2.85,2.73,2.87,0.4,0.372,0.667,0.108,0.464,0.017,0.293,2020-08-12
"Royals",23,24.1,0.306,0.061,0.37,0.305,0.703,0.417,0.233,0.35,0.048,88.7,1.03,1.85,2.25,3.38,3.02,0.7,0.303,0.531,0.098,0.409,0.05,0.417,2020-08-12
"Athletics",20,29.2,0.264,0.066,1.21,0.286,0.88,0.438,0.225,0.338,0.148,90.6,1.15,2.43,3.6,3.6,3.48,0.5,0.294,0.661,0.12,0.446,0.049,0.395,2020-08-12
"Rays",30,39.2,0.252,0.082,0.45,0.333,0.768,0.471,0.212,0.317,0.061,88.6,1.24,2.72,2.96,3.91,3.75,0.9,0.292,0.585,0.122,0.444,0.038,0.337,2020-08-12
"Blue Jays",22,25,0.327,0.102,1.8,0.157,0.938,0.411,0.143,0.446,0.2,88.5,0.92,2.88,4.43,3.76,3.32,0.1,0.311,0.49,0.135,0.402,0.125,0.411,2020-08-12
"Padres",21,24,0.263,0.084,1.13,0.179,0.808,0.322,0.186,0.492,0.103,91,0.88,3,4.11,4.81,3.87,0.3,0.293,0.6,0.108,0.428,0.085,0.475,2020-08-12
"Marlins",28,30,0.18,0.107,0.9,0.213,0.762,0.444,0.198,0.358,0.103,87.3,1.1,3,4.72,5.29,4.96,0.2,0.28,0.59,0.097,0.435,0.072,0.313,2020-08-12
"Braves",23,26,0.226,0.132,1.38,0.175,0.82,0.388,0.209,0.403,0.148,89.2,1.12,3.12,5.08,5.08,4.82,0,0.293,0.632,0.111,0.378,0.075,0.343,2020-08-12
"Orioles",26,25.2,0.284,0.119,1.05,0.246,0.755,0.524,0.19,0.286,0.167,87.2,1.21,3.16,3.93,3.76,3.84,0.3,0.283,0.514,0.113,0.442,0.047,0.375,2020-08-12
"Angels",24,25,0.223,0.087,0.36,0.261,0.652,0.386,0.186,0.429,0.033,91.2,1.12,3.24,3.07,4.87,4.28,0.4,0.275,0.553,0.128,0.422,0.043,0.4,2020-08-12
"Tigers",21,23.2,0.155,0.031,0.38,0.273,0.65,0.526,0.192,0.282,0.045,90.6,1.06,3.42,2.98,4.22,4.03,0.4,0.332,0.649,0.111,0.396,0.013,0.423,2020-08-12
"Indians",20,19.1,0.313,0.088,1.4,0.302,0.769,0.413,0.174,0.413,0.158,87.8,1.19,3.72,4.02,3.9,3.28,0.2,0.302,0.513,0.128,0.417,0.109,0.261,2020-08-12
"Rangers",30,26.1,0.284,0.147,1.37,0.25,0.772,0.413,0.175,0.413,0.154,86.6,1.37,4.1,4.82,4.75,4.36,0.3,0.245,0.552,0.11,0.431,0.031,0.313,2020-08-12
"Mets",19,21.2,0.286,0.121,0.42,0.314,0.699,0.538,0.192,0.269,0.071,83.4,1.29,4.15,3.19,3.84,3.82,0.4,0.3,0.637,0.135,0.401,0.019,0.231,2020-08-12
"Cubs",8,10.2,0.2,0.089,0.84,0.226,0.66,0.438,0.125,0.438,0.071,89.2,1.13,4.22,3.85,5.16,4.55,0.1,0.35,0.622,0.122,0.419,0.063,0.313,2020-08-12
"Rockies",21,22,0.25,0.083,0,0.371,0.667,0.452,0.226,0.323,0,87.7,1.41,4.5,2.37,4.13,3.81,0.7,0.271,0.542,0.101,0.428,0.032,0.306,2020-08-12
"Yankees",23,25.2,0.214,0.128,0.35,0.293,0.638,0.526,0.197,0.276,0.048,87.4,1.48,4.56,3.62,4.69,4.68,0.3,0.264,0.564,0.111,0.398,0.039,0.368,2020-08-12
"Red Sox",27,29.1,0.203,0.165,0,0.357,0.673,0.488,0.25,0.262,0,89.2,1.77,4.6,3.6,5.05,5.43,0.4,0.293,0.654,0.109,0.41,0.071,0.405,2020-08-12
"Diamondbacks",25,27.1,0.222,0.06,2.3,0.276,0.763,0.386,0.205,0.41,0.206,89,1.28,5.27,5.5,4.57,3.97,-0.2,0.268,0.581,0.08,0.453,0.096,0.325,2020-08-12
"White Sox",25,27,0.246,0.115,1.33,0.282,0.678,0.356,0.329,0.315,0.174,87.9,1.41,5.33,4.78,4.5,4.33,0.1,0.3,0.566,0.109,0.391,0.04,0.36,2020-08-12
"Nationals",24,26.1,0.219,0.105,1.71,0.271,0.71,0.44,0.24,0.32,0.208,89.1,1.37,5.47,5.36,4.65,4.44,0,0.337,0.596,0.127,0.407,0.08,0.347,2020-08-12
"Giants",26,25.2,0.152,0.134,2.81,0.211,0.827,0.295,0.167,0.538,0.19,88,1.48,5.61,7.79,6.89,6.07,-0.8,0.286,0.625,0.08,0.411,0.089,0.291,2020-08-12
"Mariners",22,25.1,0.264,0.118,1.78,0.25,0.655,0.308,0.2,0.492,0.156,88.7,1.3,6.04,5.36,5.23,4.29,-0.1,0.251,0.545,0.129,0.438,0.077,0.369,2020-08-12
"Twins",24,27.2,0.269,0.067,2.93,0.286,0.738,0.434,0.118,0.447,0.265,87.4,1.34,6.18,5.97,4.12,3.51,-0.2,0.323,0.63,0.153,0.429,0.127,0.316,2020-08-12
"Astros",26,27,0.171,0.129,2.33,0.379,0.69,0.359,0.196,0.446,0.171,89.7,2.15,8,7.23,6.79,5.51,-0.5,0.245,0.593,0.099,0.44,0.128,0.394,2020-08-12
"Pirates",20,26,0.262,0.111,1.04,0.384,0.502,0.447,0.263,0.289,0.136,92.2,1.73,8.31,4.11,4.25,4.03,0.3,0.323,0.548,0.16,0.391,0.092,0.5,2020-08-12
"Reds",21,19.1,0.261,0.163,2.33,0.333,0.517,0.415,0.302,0.283,0.333,87.4,1.86,9.78,6.4,4.53,4.83,-0.1,0.272,0.576,0.126,0.368,0.075,0.377,2020-08-12
"Phillies",25,20.2,0.185,0.037,3.05,0.493,0.498,0.39,0.293,0.317,0.269,89.2,2.32,12.63,6.53,4.55,4.08,-0.2,0.345,0.62,0.112,0.414,0.11,0.476,2020-08-12
"Dodgers",24,24.2,0.29,0.065,0.36,0.271,0.972,0.6,0.183,0.217,0.077,86.3,0.93,0.73,2.26,2.75,2.82,0.6,0.379,0.613,0.12,0.433,0,0.3,2020-08-13
"Brewers",22,34.2,0.298,0.106,0.78,0.244,0.838,0.432,0.173,0.395,0.094,86.2,1.07,2.34,3.45,4.11,3.65,0.6,0.278,0.56,0.102,0.397,0.062,0.309,2020-08-13
"Athletics",21,27.1,0.252,0.087,1.32,0.292,0.884,0.44,0.213,0.347,0.154,90.9,1.28,2.63,4.07,4,3.86,0.2,0.3,0.635,0.117,0.409,0.066,0.408,2020-08-13
"Rangers",32,28.1,0.25,0.142,0.64,0.229,0.783,0.423,0.155,0.423,0.067,86.2,1.24,2.86,3.9,5.02,4.68,0.5,0.248,0.558,0.103,0.433,0.028,0.278,2020-08-13
"Tigers",25,28,0.202,0.035,0.32,0.282,0.699,0.5,0.209,0.291,0.04,91.3,1.04,2.89,2.55,3.81,3.64,0.6,0.335,0.658,0.128,0.39,0.023,0.453,2020-08-13
"Angels",25,24.2,0.263,0.121,0,0.2,0.6,0.367,0.183,0.45,0,90.9,0.97,2.92,2.66,4.78,4.27,0.5,0.273,0.616,0.122,0.389,0.033,0.417,2020-08-13
"Royals",23,24.1,0.303,0.111,1.48,0.25,0.861,0.382,0.164,0.455,0.16,88.1,1.15,2.96,4.47,4.31,3.69,0.2,0.289,0.576,0.099,0.4,0.089,0.393,2020-08-13
"Orioles",29,28.1,0.303,0.118,0.95,0.292,0.762,0.507,0.209,0.284,0.158,87.6,1.27,3.18,3.61,3.53,3.66,0.6,0.3,0.538,0.125,0.432,0.044,0.382,2020-08-13
"Yankees",22,22,0.233,0.146,0,0.333,0.757,0.444,0.27,0.286,0,87.2,1.64,3.27,3.19,4.77,4.84,0.3,0.269,0.544,0.099,0.378,0.032,0.317,2020-08-13
"Blue Jays",24,28.2,0.339,0.093,1.26,0.254,0.669,0.422,0.203,0.375,0.167,87.3,1.08,3.45,3.37,3.17,3.08,0.4,0.316,0.517,0.151,0.406,0.104,0.343,2020-08-13
"Rays",29,39.2,0.229,0.078,0.68,0.355,0.72,0.487,0.221,0.292,0.091,88.9,1.39,3.86,3.39,4.01,3.89,0.8,0.289,0.596,0.119,0.463,0.044,0.354,2020-08-13
"Padres",19,21,0.264,0.08,1.29,0.216,0.758,0.333,0.222,0.444,0.125,91.6,1,3.86,4.29,4.63,3.77,0.2,0.298,0.598,0.099,0.419,0.093,0.5,2020-08-13
"Braves",25,28.2,0.214,0.135,1.26,0.25,0.769,0.375,0.25,0.375,0.133,88.9,1.4,4.08,5.11,5.31,5,0,0.291,0.651,0.106,0.368,0.075,0.338,2020-08-13
"Mets",24,26.2,0.304,0.107,1.35,0.322,0.772,0.476,0.19,0.333,0.19,85.4,1.31,4.39,4.28,3.85,3.56,0.2,0.291,0.652,0.146,0.394,0.032,0.317,2020-08-13
"Red Sox",24,31.1,0.173,0.144,0.29,0.362,0.69,0.516,0.221,0.263,0.04,89.1,1.76,4.6,3.99,5.11,5.38,0.2,0.288,0.633,0.102,0.412,0.063,0.411,2020-08-13
"Cubs",9,11.2,0.22,0.12,0.77,0.258,0.685,0.469,0.125,0.406,0.077,89.5,1.29,4.63,4.22,5.25,4.68,0.1,0.331,0.64,0.096,0.401,0.063,0.344,2020-08-13
"Marlins",29,29,0.168,0.088,2.48,0.235,0.779,0.391,0.218,0.391,0.235,90.5,1.31,4.97,6.88,5.56,4.94,-0.7,0.297,0.6,0.091,0.443,0.124,0.371,2020-08-13
"White Sox",27,28,0.242,0.117,1.29,0.293,0.703,0.364,0.312,0.325,0.16,88,1.46,5.14,4.76,4.63,4.4,0.1,0.319,0.563,0.112,0.388,0.038,0.342,2020-08-13
