"Team","G","IP","K.","BB.","HR.9","BABIP","LOB.","GB.","LD.","FB.","HR.FB","EV","WHIP","ERA","FIP","xFIP","SIERA","WAR","O.Swing.","F.Strike.","SwStr.","Zone.","Barrel.","HardHit.","Date"
"Twins",36,47,0.3,0.095,1.15,0.278,0.858,0.298,0.202,0.5,0.105,86.2,1.15,2.68,3.64,4.32,3.6,0.8,0.302,0.647,0.133,0.439,0.061,0.377,2020-08-05
"Yankees",29,39,0.292,0.091,1.38,0.207,0.854,0.495,0.108,0.398,0.162,86.6,0.97,3,4.11,3.94,3.49,0.5,0.341,0.617,0.114,0.37,0.043,0.258,2020-08-05
"Braves",41,53.2,0.271,0.071,0.84,0.319,0.803,0.411,0.233,0.356,0.096,89.1,1.23,3.02,3.14,3.79,3.5,0.7,0.328,0.676,0.11,0.424,0.055,0.322,2020-08-05
"Royals",53,56.2,0.214,0.103,1.43,0.296,0.79,0.479,0.174,0.347,0.155,88.5,1.45,3.49,4.94,4.85,4.46,-0.1,0.33,0.611,0.133,0.417,0.071,0.369,2020-08-05
"Rays",42,49,0.28,0.083,0.73,0.348,0.678,0.426,0.228,0.346,0.085,86.9,1.41,3.67,2.86,3.65,3.52,1.2,0.351,0.674,0.131,0.454,0.058,0.36,2020-08-05
"Marlins",17,17,0.13,0.143,1.59,0.226,0.872,0.455,0.127,0.418,0.13,89.1,1.53,3.71,6.25,6.56,6.18,-0.1,0.254,0.597,0.065,0.412,0.054,0.321,2020-08-05
"White Sox",48,52.1,0.273,0.065,0.86,0.306,0.737,0.478,0.21,0.312,0.116,88,1.15,3.78,3.21,3.55,3.31,0.9,0.323,0.56,0.139,0.399,0.043,0.317,2020-08-05
"Pirates",46,49.2,0.225,0.144,0.36,0.326,0.678,0.39,0.213,0.397,0.037,88.7,1.57,3.99,3.82,5.39,5.01,0.6,0.284,0.536,0.1,0.376,0.088,0.372,2020-08-05
"Rockies",30,33.2,0.243,0.064,1.07,0.27,0.706,0.424,0.228,0.348,0.125,88.1,1.1,4.01,3.87,4.16,3.71,0.4,0.291,0.621,0.11,0.431,0.054,0.323,2020-08-05
"Blue Jays",34,35,0.224,0.145,0.26,0.295,0.645,0.396,0.24,0.365,0.029,87.9,1.46,4.11,3.51,5.06,5.02,0.6,0.272,0.559,0.107,0.376,0.042,0.302,2020-08-05
"Tigers",39,44,0.221,0.066,1.02,0.254,0.696,0.431,0.228,0.341,0.119,89.3,1.07,4.3,4.08,4.44,3.97,0.7,0.26,0.586,0.107,0.456,0.065,0.374,2020-08-05
"Diamondbacks",38,40.1,0.281,0.146,1.34,0.253,0.751,0.505,0.165,0.33,0.188,87,1.34,4.46,4.68,4.28,4.33,0,0.261,0.579,0.11,0.395,0.082,0.34,2020-08-05
"Orioles",35,41.2,0.242,0.088,0.65,0.339,0.657,0.508,0.212,0.28,0.091,88.9,1.39,4.54,3.46,4.05,3.84,0.8,0.307,0.593,0.104,0.427,0.034,0.364,2020-08-05
"Brewers",30,35.2,0.312,0.084,2.27,0.268,0.689,0.378,0.256,0.367,0.273,87.6,1.23,4.54,5.04,3.55,3.25,0.1,0.301,0.526,0.139,0.386,0.088,0.363,2020-08-05
"Angels",53,54.1,0.202,0.115,1.33,0.314,0.699,0.368,0.221,0.411,0.119,87.5,1.56,4.64,4.96,5.42,4.9,-0.1,0.27,0.56,0.094,0.436,0.079,0.317,2020-08-05
"Giants",52,56.1,0.202,0.107,1.28,0.265,0.627,0.446,0.217,0.337,0.143,88.8,1.38,4.79,4.93,5,4.68,-0.3,0.244,0.605,0.099,0.452,0.076,0.359,2020-08-05
"Red Sox",39,52.1,0.26,0.082,1.55,0.328,0.753,0.432,0.253,0.315,0.196,88.7,1.39,4.99,4.57,4.03,3.71,-0.1,0.34,0.628,0.136,0.418,0.082,0.404,2020-08-05
"Mets",41,47,0.251,0.094,1.53,0.293,0.651,0.434,0.186,0.38,0.163,85.9,1.34,5.55,4.57,4.37,3.98,0.1,0.337,0.547,0.144,0.408,0.092,0.313,2020-08-05
"Padres",45,47.1,0.207,0.096,1.9,0.293,0.667,0.462,0.182,0.357,0.196,88.2,1.46,5.89,5.52,4.85,4.48,-0.3,0.315,0.663,0.112,0.446,0.063,0.357,2020-08-05
"Reds",33,33.1,0.316,0.097,2.7,0.27,0.605,0.393,0.167,0.44,0.27,88.5,1.35,6.21,6.13,4.37,3.36,-0.3,0.297,0.632,0.138,0.402,0.143,0.369,2020-08-05
"Mariners",43,51,0.2,0.136,2.12,0.263,0.712,0.362,0.221,0.416,0.194,89.4,1.57,6.35,6.7,5.99,5.22,-0.9,0.232,0.549,0.098,0.409,0.101,0.369,2020-08-05
"Rangers",34,35.1,0.222,0.136,1.27,0.302,0.654,0.36,0.25,0.39,0.128,87.9,1.58,6.37,5.12,5.4,4.93,0,0.253,0.543,0.097,0.437,0.129,0.406,2020-08-05
"Phillies",14,14.2,0.191,0.103,1.84,0.279,0.657,0.422,0.2,0.378,0.176,91.1,1.5,6.75,5.92,5.49,4.81,-0.1,0.32,0.662,0.119,0.435,0.043,0.261,2020-08-05
"Cubs",37,33,0.219,0.148,2.73,0.274,0.674,0.424,0.239,0.337,0.323,91.4,1.7,7.64,7.52,5.4,5.1,-0.6,0.261,0.529,0.123,0.367,0.138,0.489,2020-08-05
"Cardinals",17,18.1,0.188,0.047,0,0.122,0.667,0.449,0.163,0.388,0,88.7,0.49,0.98,2.37,4.37,4.17,0.4,0.338,0.578,0.134,0.472,0,0.265,2020-08-06
"Indians",32,30.2,0.292,0.058,0,0.236,0.767,0.329,0.229,0.443,0,86.4,0.78,1.47,2.18,4.13,3.22,0.9,0.294,0.592,0.114,0.446,0.097,0.306,2020-08-06
"Dodgers",56,55,0.266,0.098,0.16,0.252,0.781,0.447,0.22,0.333,0.023,86.1,1,1.47,2.72,4.02,3.84,1.3,0.338,0.57,0.117,0.418,0.015,0.311,2020-08-06
"Nationals",34,35.1,0.238,0.119,0.76,0.225,0.894,0.352,0.253,0.396,0.083,89.8,1.13,1.53,3.81,4.67,4.51,0.5,0.266,0.524,0.097,0.402,0.065,0.359,2020-08-06
"Athletics",44,52,0.286,0.073,0.35,0.246,0.801,0.397,0.206,0.397,0.04,88,0.94,1.9,2.29,3.64,3.38,1.4,0.303,0.631,0.136,0.476,0.045,0.303,2020-08-06
"Braves",45,58,0.277,0.067,0.78,0.302,0.803,0.403,0.227,0.37,0.088,89.3,1.14,2.79,2.97,3.74,3.4,0.9,0.327,0.672,0.115,0.431,0.058,0.338,2020-08-06
"Astros",41,54,0.203,0.138,0.67,0.308,0.777,0.425,0.231,0.344,0.073,86.7,1.59,2.83,4.3,5.3,5.14,0.6,0.229,0.524,0.103,0.446,0.044,0.331,2020-08-06
"Twins",39,50,0.308,0.095,1.26,0.268,0.847,0.294,0.202,0.504,0.117,86.2,1.12,2.88,3.73,4.23,3.51,0.9,0.3,0.637,0.133,0.438,0.067,0.378,2020-08-06
"Marlins",24,24.2,0.17,0.142,1.09,0.229,0.872,0.486,0.125,0.389,0.107,86.7,1.38,2.92,5.14,5.75,5.58,0,0.276,0.585,0.083,0.392,0.041,0.329,2020-08-06
"Rays",46,53,0.29,0.078,0.68,0.345,0.688,0.441,0.217,0.343,0.082,86.9,1.34,3.4,2.66,3.46,3.35,1.3,0.363,0.675,0.136,0.445,0.055,0.349,2020-08-06
"Royals",57,59.2,0.22,0.097,1.36,0.312,0.756,0.483,0.191,0.326,0.155,88.9,1.47,3.47,4.68,4.6,4.28,0,0.329,0.597,0.131,0.421,0.067,0.385,2020-08-06
"Yankees",36,47.2,0.268,0.079,1.32,0.217,0.74,0.516,0.123,0.361,0.159,86.8,0.99,3.59,4.03,3.9,3.54,0.6,0.334,0.621,0.115,0.384,0.041,0.303,2020-08-06
"White Sox",49,54.1,0.279,0.063,0.83,0.299,0.737,0.482,0.213,0.305,0.116,88,1.1,3.64,3.1,3.43,3.22,1,0.319,0.563,0.141,0.399,0.042,0.317,2020-08-06
"Rockies",33,36.2,0.247,0.06,0.98,0.271,0.722,0.424,0.222,0.354,0.114,88.2,1.06,3.68,3.66,4.08,3.63,0.5,0.299,0.627,0.114,0.434,0.06,0.33,2020-08-06
"Blue Jays",38,39,0.229,0.139,0.46,0.282,0.664,0.419,0.219,0.362,0.053,87.5,1.38,3.92,3.68,4.89,4.85,0.7,0.278,0.554,0.11,0.374,0.048,0.305,2020-08-06
"Orioles",37,44.2,0.249,0.088,0.6,0.322,0.663,0.524,0.21,0.266,0.091,88.7,1.32,4.23,3.33,3.88,3.73,0.9,0.306,0.591,0.103,0.432,0.032,0.363,2020-08-06
"Diamondbacks",42,44.1,0.28,0.145,1.42,0.242,0.772,0.491,0.17,0.34,0.194,87.5,1.31,4.26,4.79,4.31,4.34,0,0.259,0.591,0.11,0.402,0.094,0.349,2020-08-06
"Tigers",39,44,0.221,0.066,1.02,0.254,0.696,0.431,0.228,0.341,0.119,89.3,1.07,4.3,4.08,4.44,3.97,0.7,0.26,0.586,0.107,0.456,0.065,0.374,2020-08-06
"Brewers",32,37.2,0.304,0.081,2.15,0.261,0.698,0.375,0.24,0.385,0.243,87.8,1.19,4.3,4.89,3.68,3.28,0.3,0.305,0.534,0.139,0.393,0.093,0.361,2020-08-06
"Pirates",48,51.2,0.221,0.149,0.52,0.331,0.668,0.389,0.222,0.389,0.054,88.6,1.65,4.53,4.14,5.47,5.12,0.5,0.281,0.536,0.099,0.372,0.09,0.379,2020-08-06
"Giants",56,60.1,0.197,0.108,1.34,0.254,0.645,0.433,0.213,0.354,0.143,88.5,1.36,4.62,5.06,5.14,4.78,-0.3,0.246,0.599,0.096,0.45,0.071,0.341,2020-08-06
"Red Sox",43,56.1,0.273,0.086,1.44,0.317,0.76,0.437,0.252,0.311,0.191,88.7,1.33,4.63,4.33,3.86,3.6,0.1,0.336,0.633,0.134,0.423,0.079,0.397,2020-08-06
"Angels",59,59.2,0.192,0.114,1.36,0.328,0.698,0.368,0.222,0.411,0.118,87.9,1.64,4.98,5.07,5.56,5.01,-0.2,0.261,0.546,0.093,0.443,0.081,0.328,2020-08-06
"Mets",42,49,0.254,0.091,1.47,0.283,0.651,0.444,0.188,0.368,0.163,85.9,1.29,5.33,4.44,4.24,3.91,0.2,0.339,0.555,0.143,0.41,0.089,0.304,2020-08-06
"Reds",37,37,0.306,0.1,2.43,0.262,0.619,0.404,0.17,0.426,0.25,88.3,1.32,5.84,5.84,4.41,3.5,-0.3,0.292,0.618,0.133,0.395,0.128,0.351,2020-08-06
"Padres",48,51.1,0.206,0.094,1.93,0.287,0.654,0.455,0.169,0.377,0.19,88.1,1.42,5.96,5.53,4.92,4.48,-0.2,0.315,0.668,0.115,0.45,0.065,0.351,2020-08-06
"Mariners",45,53,0.204,0.131,2.21,0.262,0.701,0.364,0.221,0.416,0.203,89.3,1.55,6.62,6.81,5.95,5.09,-1,0.229,0.547,0.099,0.412,0.104,0.364,2020-08-06
"Rangers",36,37.1,0.237,0.133,1.69,0.306,0.664,0.356,0.25,0.394,0.171,88.4,1.61,6.75,5.6,5.28,4.71,-0.1,0.257,0.555,0.101,0.444,0.133,0.419,2020-08-06
"Cubs",39,35,0.228,0.142,2.57,0.261,0.674,0.427,0.24,0.333,0.313,91,1.6,7.2,7.11,5.15,4.89,-0.4,0.271,0.531,0.126,0.368,0.133,0.48,2020-08-06
"Phillies",19,16.2,0.179,0.083,2.16,0.382,0.612,0.379,0.276,0.345,0.2,91.2,1.92,9.18,6.31,5.51,4.72,-0.2,0.308,0.643,0.12,0.433,0.051,0.339,2020-08-06
"Cardinals",17,18.1,0.188,0.047,0,0.122,0.667,0.449,0.163,0.388,0,88.7,0.49,0.98,2.37,4.37,4.17,0.4,0.338,0.578,0.134,0.472,0,0.265,2020-08-07
"Indians",35,33.2,0.292,0.054,0,0.241,0.781,0.364,0.221,0.416,0,85.8,0.77,1.34,2.09,3.93,3.14,1,0.31,0.6,0.115,0.444,0.089,0.278,2020-08-07
"Dodgers",56,55,0.266,0.098,0.16,0.252,0.781,0.447,0.22,0.333,0.023,86.1,1,1.47,2.72,4.02,3.84,1.3,0.338,0.57,0.117,0.418,0.015,0.311,2020-08-07
"Nationals",34,35.1,0.238,0.119,0.76,0.225,0.894,0.352,0.253,0.396,0.083,89.8,1.13,1.53,3.81,4.67,4.51,0.5,0.266,0.524,0.097,0.402,0.065,0.359,2020-08-07
"Athletics",47,55,0.283,0.068,0.33,0.264,0.82,0.404,0.221,0.375,0.039,88.7,0.98,1.8,2.23,3.54,3.35,1.5,0.303,0.635,0.139,0.478,0.042,0.338,2020-08-07
"Braves",48,60.1,0.272,0.065,0.75,0.295,0.806,0.416,0.224,0.36,0.086,89.2,1.11,2.69,2.94,3.72,3.41,1,0.331,0.663,0.114,0.429,0.056,0.335,2020-08-07
"Twins",42,52.1,0.31,0.094,1.2,0.286,0.805,0.31,0.198,0.492,0.113,86.1,1.17,3.27,3.61,4.16,3.47,1.1,0.308,0.643,0.139,0.434,0.063,0.381,2020-08-07
"Yankees",38,51.2,0.277,0.087,1.22,0.221,0.769,0.519,0.124,0.357,0.152,86.3,1.01,3.31,3.91,3.86,3.55,0.7,0.327,0.602,0.119,0.378,0.039,0.287,2020-08-07
"Marlins",28,29.2,0.157,0.126,1.52,0.212,0.879,0.461,0.157,0.382,0.147,87.8,1.31,3.34,5.75,5.77,5.52,-0.1,0.271,0.591,0.079,0.397,0.056,0.356,2020-08-07
"Rays",46,53,0.29,0.078,0.68,0.345,0.688,0.441,0.217,0.343,0.082,86.9,1.34,3.4,2.66,3.46,3.35,1.3,0.363,0.675,0.136,0.445,0.055,0.349,2020-08-07
"Astros",45,57,0.196,0.136,0.63,0.333,0.749,0.434,0.234,0.331,0.069,87.1,1.7,3.47,4.28,5.33,5.17,0.6,0.227,0.521,0.099,0.447,0.051,0.349,2020-08-07
"Royals",59,63.2,0.222,0.092,1.27,0.315,0.746,0.481,0.185,0.333,0.143,88.6,1.45,3.53,4.51,4.58,4.2,0.1,0.331,0.599,0.126,0.419,0.068,0.384,2020-08-07
"Rockies",35,39,0.244,0.063,0.92,0.282,0.725,0.425,0.226,0.349,0.108,88.2,1.1,3.69,3.6,4.1,3.68,0.5,0.294,0.631,0.113,0.435,0.056,0.327,2020-08-07
"White Sox",54,59,0.279,0.073,0.76,0.309,0.735,0.458,0.242,0.301,0.109,87.6,1.17,3.81,3.17,3.58,3.36,1,0.32,0.547,0.139,0.387,0.039,0.312,2020-08-07
"Blue Jays",42,42.1,0.23,0.129,0.64,0.27,0.676,0.395,0.237,0.368,0.071,87.8,1.32,3.83,3.81,4.8,4.71,0.7,0.285,0.556,0.112,0.377,0.044,0.316,2020-08-07
"Brewers",34,41.2,0.313,0.084,1.94,0.26,0.711,0.385,0.231,0.385,0.225,88.1,1.18,3.89,4.61,3.65,3.23,0.4,0.303,0.525,0.137,0.389,0.105,0.371,2020-08-07
"Orioles",41,49.1,0.25,0.08,0.55,0.321,0.658,0.529,0.199,0.272,0.081,88.8,1.28,4.2,3.17,3.83,3.62,1.1,0.301,0.604,0.101,0.438,0.044,0.38,2020-08-07
"Tigers",39,44,0.221,0.066,1.02,0.254,0.696,0.431,0.228,0.341,0.119,89.3,1.07,4.3,4.08,4.44,3.97,0.7,0.26,0.586,0.107,0.456,0.065,0.374,2020-08-07
"Pirates",51,57.2,0.22,0.139,0.78,0.316,0.69,0.383,0.222,0.395,0.078,88.7,1.58,4.37,4.37,5.38,4.99,0.3,0.293,0.552,0.1,0.373,0.092,0.374,2020-08-07
"Diamondbacks",46,47.1,0.278,0.136,1.52,0.234,0.763,0.487,0.174,0.339,0.205,87.6,1.27,4.37,4.84,4.23,4.23,0,0.257,0.581,0.109,0.409,0.087,0.348,2020-08-07
"Red Sox",43,56.1,0.273,0.086,1.44,0.317,0.76,0.437,0.252,0.311,0.191,88.7,1.33,4.63,4.33,3.86,3.6,0.1,0.336,0.633,0.134,0.423,0.079,0.397,2020-08-07
"Angels",59,59.2,0.192,0.114,1.36,0.328,0.698,0.368,0.222,0.411,0.118,87.9,1.64,4.98,5.07,5.56,5.01,-0.2,0.261,0.546,0.093,0.443,0.081,0.328,2020-08-07
"Giants",61,63.1,0.191,0.111,1.71,0.261,0.648,0.419,0.209,0.372,0.169,88.8,1.45,5.26,5.67,5.37,4.92,-0.8,0.248,0.594,0.094,0.443,0.082,0.347,2020-08-07
"Mets",42,49,0.254,0.091,1.47,0.283,0.651,0.444,0.188,0.368,0.163,85.9,1.29,5.33,4.44,4.24,3.91,0.2,0.339,0.555,0.143,0.41,0.089,0.304,2020-08-07
"Padres",48,51.1,0.206,0.094,1.93,0.287,0.654,0.455,0.169,0.377,0.19,88.1,1.42,5.96,5.53,4.92,4.48,-0.2,0.315,0.668,0.115,0.45,0.065,0.351,2020-08-07
"Mariners",49,58.1,0.203,0.12,2.16,0.256,0.707,0.365,0.218,0.418,0.197,89.1,1.47,6.33,6.62,5.85,4.96,-0.9,0.233,0.549,0.096,0.416,0.094,0.353,2020-08-07
"Rangers",40,40.1,0.23,0.139,1.56,0.299,0.676,0.366,0.232,0.402,0.156,88.3,1.61,6.47,5.55,5.44,4.88,-0.1,0.257,0.561,0.1,0.444,0.123,0.386,2020-08-07
"Cubs",43,40.2,0.222,0.143,2.43,0.276,0.665,0.421,0.228,0.351,0.275,91.3,1.65,7.3,6.93,5.31,4.99,-0.5,0.278,0.556,0.127,0.374,0.129,0.466,2020-08-07
"Reds",40,40,0.293,0.115,2.48,0.295,0.532,0.396,0.198,0.406,0.256,88.4,1.53,7.65,6.14,4.64,3.83,-0.4,0.293,0.618,0.131,0.396,0.123,0.358,2020-08-07
"Phillies",23,21.2,0.19,0.067,2.08,0.362,0.647,0.384,0.26,0.356,0.192,89.6,1.71,7.89,5.87,5.18,4.39,-0.1,0.332,0.638,0.121,0.429,0.068,0.338,2020-08-07
"Cardinals",17,18.1,0.188,0.047,0,0.122,0.667,0.449,0.163,0.388,0,88.7,0.49,0.98,2.37,4.37,4.17,0.4,0.338,0.578,0.134,0.472,0,0.265,2020-08-08
"Dodgers",61,60,0.278,0.09,0.3,0.261,0.801,0.451,0.229,0.319,0.043,86.3,1,1.5,2.71,3.75,3.6,1.4,0.347,0.59,0.122,0.426,0.014,0.319,2020-08-08
"Indians",36,34.2,0.299,0.052,0.26,0.238,0.791,0.354,0.215,0.43,0.029,86.3,0.78,1.56,2.38,3.9,3.07,0.9,0.309,0.597,0.115,0.442,0.111,0.296,2020-08-08
"Athletics",51,61,0.281,0.066,0.3,0.263,0.819,0.417,0.225,0.358,0.037,88.8,0.97,1.62,2.18,3.46,3.34,1.8,0.305,0.636,0.135,0.475,0.038,0.329,2020-08-08
"Braves",48,60.1,0.272,0.065,0.75,0.295,0.806,0.416,0.224,0.36,0.086,89.2,1.11,2.69,2.94,3.72,3.41,1,0.331,0.663,0.114,0.429,0.056,0.335,2020-08-08
"Nationals",38,39,0.235,0.114,0.92,0.269,0.815,0.364,0.271,0.364,0.103,89.9,1.31,2.77,3.99,4.58,4.46,0.4,0.275,0.518,0.101,0.406,0.074,0.352,2020-08-08
"Marlins",33,36.1,0.163,0.111,1.24,0.21,0.842,0.44,0.165,0.394,0.116,87.8,1.21,2.97,5.09,5.58,5.27,0.2,0.28,0.621,0.076,0.423,0.055,0.327,2020-08-08
"Rays",51,59,0.281,0.083,0.61,0.325,0.71,0.43,0.215,0.354,0.071,86.7,1.29,3.05,2.73,3.68,3.52,1.5,0.352,0.68,0.137,0.454,0.05,0.329,2020-08-08
"Twins",45,56,0.297,0.092,1.29,0.282,0.824,0.326,0.196,0.478,0.121,86.5,1.18,3.21,3.8,4.21,3.56,1,0.31,0.642,0.139,0.431,0.065,0.374,2020-08-08
"Yankees",40,54.2,0.275,0.092,1.15,0.217,0.763,0.507,0.125,0.368,0.14,86.3,1.01,3.29,3.87,3.97,3.64,0.7,0.318,0.601,0.117,0.386,0.037,0.279,2020-08-08
"Royals",63,68,0.228,0.091,1.19,0.302,0.749,0.487,0.183,0.33,0.138,88.5,1.37,3.31,4.32,4.45,4.11,0.3,0.33,0.594,0.126,0.412,0.066,0.379,2020-08-08
"Astros",51,63.2,0.209,0.138,0.71,0.33,0.76,0.423,0.243,0.333,0.079,87.2,1.68,3.39,4.39,5.27,5.06,0.5,0.228,0.542,0.106,0.451,0.058,0.353,2020-08-08
"White Sox",57,63,0.269,0.08,0.71,0.298,0.753,0.455,0.248,0.297,0.102,87.8,1.17,3.57,3.25,3.72,3.54,1,0.316,0.557,0.133,0.391,0.036,0.319,2020-08-08
"Blue Jays",46,47.1,0.255,0.135,0.76,0.271,0.714,0.393,0.221,0.385,0.085,87.9,1.33,3.61,3.85,4.66,4.52,0.8,0.279,0.535,0.11,0.375,0.057,0.32,2020-08-08
"Rockies",38,42,0.254,0.058,0.86,0.297,0.727,0.43,0.219,0.351,0.1,87.9,1.12,3.64,3.33,3.93,3.51,0.7,0.292,0.618,0.115,0.444,0.061,0.33,2020-08-08
"Brewers",38,47.2,0.302,0.084,1.89,0.252,0.727,0.417,0.2,0.383,0.217,87.9,1.15,3.78,4.62,3.75,3.34,0.3,0.295,0.54,0.13,0.398,0.099,0.372,2020-08-08
"Orioles",43,52.1,0.239,0.081,0.52,0.308,0.669,0.538,0.207,0.255,0.081,88.7,1.24,3.96,3.23,3.85,3.7,1.1,0.3,0.595,0.099,0.44,0.041,0.377,2020-08-08
"Diamondbacks",48,52.1,0.273,0.125,1.55,0.225,0.778,0.496,0.171,0.333,0.209,87.9,1.2,4.13,4.78,4.13,4.1,0,0.278,0.593,0.108,0.403,0.093,0.357,2020-08-08
"Red Sox",49,62.1,0.252,0.094,1.3,0.302,0.769,0.44,0.25,0.31,0.173,89,1.32,4.33,4.41,4.14,3.92,0,0.323,0.613,0.126,0.42,0.083,0.405,2020-08-08
"Angels",63,64,0.195,0.108,1.27,0.319,0.708,0.362,0.214,0.423,0.108,88.1,1.56,4.64,4.86,5.54,4.9,0,0.268,0.554,0.097,0.441,0.076,0.325,2020-08-08
"Tigers",46,50.1,0.206,0.062,1.07,0.262,0.653,0.429,0.231,0.34,0.12,89.7,1.11,4.65,4.16,4.53,4.09,0.6,0.262,0.598,0.104,0.451,0.061,0.388,2020-08-08
"Mets",45,53,0.269,0.094,1.36,0.28,0.669,0.449,0.181,0.37,0.157,85.6,1.25,4.92,4.19,4.08,3.78,0.4,0.338,0.574,0.144,0.409,0.086,0.293,2020-08-08
"Giants",64,67.1,0.194,0.112,1.74,0.254,0.664,0.408,0.209,0.383,0.169,88.8,1.43,5.08,5.69,5.38,4.91,-0.9,0.246,0.589,0.095,0.443,0.078,0.34,2020-08-08
"Padres",52,54.2,0.217,0.094,1.81,0.282,0.666,0.45,0.175,0.375,0.183,88.3,1.37,5.6,5.26,4.76,4.35,-0.1,0.315,0.677,0.114,0.454,0.069,0.356,2020-08-08
"Pirates",58,64.2,0.219,0.139,0.7,0.351,0.606,0.402,0.238,0.36,0.074,89.6,1.73,5.85,4.29,5.31,4.99,0.4,0.299,0.55,0.107,0.375,0.1,0.405,2020-08-08
"Rangers",44,44,0.249,0.139,1.43,0.295,0.691,0.359,0.231,0.41,0.146,88.3,1.55,5.93,5.17,5.2,4.67,0.1,0.258,0.567,0.103,0.43,0.118,0.378,2020-08-08
"Mariners",51,61.2,0.208,0.127,2.48,0.255,0.723,0.354,0.208,0.438,0.218,89.5,1.52,6.57,7.1,5.95,5.01,-1.2,0.227,0.541,0.098,0.416,0.112,0.371,2020-08-08
"Cubs",43,40.2,0.222,0.143,2.43,0.276,0.665,0.421,0.228,0.351,0.275,91.3,1.65,7.3,6.93,5.31,4.99,-0.5,0.278,0.556,0.127,0.374,0.129,0.466,2020-08-08
"Reds",43,43,0.296,0.118,2.51,0.29,0.543,0.402,0.205,0.393,0.273,88,1.51,7.53,6.19,4.54,3.84,-0.5,0.286,0.616,0.127,0.394,0.116,0.357,2020-08-08
"Phillies",23,21.2,0.19,0.067,2.08,0.362,0.647,0.384,0.26,0.356,0.192,89.6,1.71,7.89,5.87,5.18,4.39,-0.1,0.332,0.638,0.121,0.429,0.068,0.338,2020-08-08
"Cardinals",17,18.1,0.188,0.047,0,0.122,0.667,0.449,0.163,0.388,0,88.7,0.49,0.98,2.37,4.37,4.17,0.4,0.338,0.578,0.134,0.472,0,0.265,2020-08-09
"Dodgers",65,64.2,0.282,0.087,0.28,0.261,0.798,0.465,0.226,0.31,0.042,86.4,0.99,1.53,2.6,3.63,3.51,1.5,0.352,0.591,0.12,0.429,0.013,0.31,2020-08-09
"Indians",39,37.2,0.299,0.054,0.48,0.241,0.819,0.333,0.23,0.437,0.053,86.4,0.82,1.67,2.66,3.92,3.1,0.9,0.316,0.605,0.121,0.446,0.112,0.292,2020-08-09
"Athletics",53,63,0.279,0.064,0.29,0.27,0.811,0.424,0.228,0.348,0.036,89,0.98,1.71,2.14,3.41,3.32,1.9,0.311,0.637,0.134,0.474,0.042,0.327,2020-08-09
"Braves",50,62.1,0.267,0.067,0.72,0.294,0.8,0.411,0.232,0.357,0.083,89,1.12,2.74,2.97,3.78,3.49,1.1,0.328,0.659,0.112,0.427,0.06,0.333,2020-08-09
"Blue Jays",50,53.1,0.259,0.129,0.68,0.263,0.737,0.409,0.212,0.38,0.077,87.7,1.28,3.21,3.62,4.53,4.39,1,0.291,0.531,0.112,0.372,0.058,0.321,2020-08-09
"Rockies",41,47,0.249,0.058,0.77,0.276,0.738,0.437,0.206,0.357,0.089,87.7,1.04,3.26,3.26,4,3.58,0.8,0.28,0.614,0.108,0.45,0.055,0.315,2020-08-09
"Royals",68,73,0.232,0.091,1.23,0.3,0.758,0.478,0.187,0.335,0.143,88.5,1.36,3.33,4.38,4.45,4.09,0.3,0.328,0.599,0.122,0.415,0.067,0.376,2020-08-09
"Marlins",37,40,0.16,0.112,1.35,0.202,0.822,0.437,0.168,0.395,0.128,88,1.2,3.38,5.44,5.76,5.33,0,0.274,0.609,0.078,0.422,0.058,0.317,2020-08-09
"Astros",52,64.2,0.209,0.136,0.84,0.332,0.765,0.422,0.245,0.333,0.094,87.4,1.69,3.48,4.54,5.24,5.03,0.5,0.226,0.538,0.105,0.449,0.062,0.358,2020-08-09
"Yankees",45,59.1,0.272,0.107,1.06,0.227,0.756,0.507,0.135,0.358,0.132,86.3,1.1,3.49,3.97,4.16,3.87,0.7,0.303,0.605,0.115,0.38,0.041,0.284,2020-08-09
"Rays",58,68.1,0.264,0.088,0.79,0.333,0.713,0.444,0.212,0.344,0.092,87.5,1.38,3.56,3.19,3.88,3.75,1.4,0.327,0.662,0.13,0.448,0.052,0.349,2020-08-09
"Nationals",43,43,0.234,0.109,1.47,0.257,0.805,0.345,0.261,0.395,0.149,89.9,1.3,3.56,4.77,4.76,4.43,0,0.293,0.527,0.107,0.415,0.083,0.35,2020-08-09
"Brewers",39,53,0.311,0.09,1.7,0.244,0.735,0.398,0.203,0.398,0.196,88,1.11,3.57,4.4,3.8,3.33,0.4,0.293,0.536,0.133,0.397,0.093,0.364,2020-08-09
"Orioles",48,57.1,0.254,0.09,0.47,0.303,0.682,0.539,0.201,0.26,0.075,88.3,1.24,3.61,3.12,3.79,3.68,1.3,0.304,0.574,0.099,0.434,0.039,0.368,2020-08-09
"Twins",49,61,0.298,0.094,1.62,0.294,0.799,0.336,0.191,0.474,0.153,86.3,1.26,3.98,4.27,4.21,3.57,0.7,0.311,0.627,0.14,0.428,0.084,0.37,2020-08-09
"Diamondbacks",51,55.1,0.273,0.123,1.63,0.214,0.788,0.478,0.176,0.346,0.213,88,1.17,4.07,4.87,4.16,4.1,-0.1,0.278,0.595,0.104,0.406,0.096,0.353,2020-08-09
